epoch,train_loss,val_loss
1023,-12559.530047642702,
1024,-12745.059090498555,
1025,-12437.650909953034,-12827.419311523438
1026,-12598.054439125723,
1027,-12817.321593885477,
1028,-12529.370534907875,
1029,-12464.948840543713,
1030,-12688.660652998555,-12702.490112304688
1031,-12669.061709718208,
1032,-12463.178496432442,
1033,-12693.798670068642,
1034,-12839.231479181719,
1035,-12385.206280482298,-12753.486267089844
1036,-12627.735114477962,
1037,-12842.935354949423,
1038,-12446.937748374277,
1039,-12600.520078802385,
1040,-12861.026169617053,-12684.618041992188
1041,-12455.862056313223,
1042,-12720.32811935513,
1043,-12695.643808706647,
1044,-12442.34876264451,
1045,-12747.761188132225,-12863.101135253906
1046,-12809.275859149206,
1047,-12456.316812680636,
1048,-12607.661618271315,
1049,-12661.42285720737,
1050,-12565.772974620664,-12757.794860839844
1051,-12566.672891076589,
1052,-12599.954440254696,
1053,-12720.350444815751,
1054,-12637.179043984826,
1055,-12402.948151869581,-12818.813110351562
1056,-12745.399137463874,
1057,-12415.715295339596,
1058,-12464.028596911126,
1059,-12671.596916772038,
1060,-12505.96276643786,-12663.210693359375
1061,-12550.374757270592,
1062,-12815.475851246387,
1063,-12516.177147308526,
1064,-12492.866583498917,
1065,-12830.246488890896,-12732.291564941406
1066,-12655.504555410043,
1067,-12581.680319725434,
1068,-12827.29194138367,
1069,-12635.892431358381,
1070,-12635.853357568642,-13075.068298339844
1071,-12842.497369490608,
1072,-12544.606654172689,
1073,-12617.023702808887,
1074,-12784.947643831287,
1075,-12666.80174652276,-12529.608215332031
1076,-12532.787747245304,
1077,-12901.936201679913,
1078,-12611.293657424132,
1079,-12590.850823022038,
1080,-12812.521665010838,-12735.267578125
1081,-12542.094365290824,
1082,-12628.333318280347,
1083,-12861.05866713331,
1084,-12459.160348175577,
1085,-12567.27044007406,-12892.886596679688
1086,-12875.505300532875,
1087,-12564.292663927023,
1088,-12696.071125361272,
1089,-12914.746059880781,
1090,-12585.764168623555,-12939.416259765625
1091,-12743.214042178468,
1092,-12870.051424765174,
1093,-12621.151705879696,
1094,-12745.365375496749,
1095,-12791.631610142702,-12691.251037597656
1096,-12652.439334582732,
1097,-12786.2528732388,
1098,-12687.677440841762,
1099,-12652.827430680996,
1100,-12804.23254606214,-12867.562316894531
1101,-12671.52825821893,
1102,-12696.647094020953,
1103,-12738.528557397038,
1104,-12608.904133173772,
1105,-12811.43848220737,-12603.215148925781
1106,-12618.308836479408,
1107,-12593.65442670701,
1108,-12809.943161804553,
1109,-12497.13671875,
1110,-12689.174957098989,-12877.178039550781
1111,-12914.147630283598,
1112,-12401.477787436777,
1113,-12692.890218569364,
1114,-12823.11334334357,
1115,-12714.3115234375,-13206.077697753906
1116,-12833.960570583453,
1117,-12703.639247651734,
1118,-12800.122228368858,
1119,-12786.461592304913,
1120,-12732.037735955564,-12747.625122070312
1121,-12793.160658643425,
1122,-12622.209582731213,
1123,-12835.332793307442,
1124,-12787.357817015896,
1125,-12633.959430319725,-12905.947326660156
1126,-12824.344991871387,
1127,-12879.650074512283,
1128,-12708.106755780347,
1129,-12798.14553039198,
1130,-12782.567772308526,-13065.547485351562
1131,-12783.088488981213,
1132,-12760.188199963874,
1133,-12770.788323022038,
1134,-12770.242994716402,
1135,-12727.570346369219,-12613.87109375
1136,-12805.199969517702,
1137,-12689.25501264451,
1138,-12658.101771360189,
1139,-12729.267798274928,
1140,-12693.63280685513,-12738.085205078125
1141,-12863.747499322615,
1142,-12682.434406611272,
1143,-12762.507485097543,
1144,-12709.320922145953,
1145,-12666.073151869581,-12792.221923828125
1146,-12802.609335485911,
1147,-12857.81348220737,
1148,-12776.421604046243,
1149,-12823.82030685513,
1150,-12778.124672597543,-13042.831176757812
1151,-12795.708555364885,
1152,-12761.984758851157,
1153,-12741.53223220737,
1154,-12839.156560467847,
1155,-12716.717000090317,-12951.9951171875
1156,-12847.989590859826,
1157,-12815.77043442919,
1158,-12813.207861045881,
1159,-12881.66211501987,
1160,-12801.255091672689,-12843.021118164062
1161,-12849.926334447255,
1162,-12893.04288972182,
1163,-12837.446543081647,
1164,-12789.822051119942,
1165,-12762.262096956287,-13140.452453613281
1166,-12858.556928513368,
1167,-12862.947576092847,
1168,-12882.325613032875,
1169,-12940.61130554552,
1170,-12800.082454615245,-13041.034729003906
1171,-12833.34868361633,
1172,-12871.639558119581,
1173,-12780.503878025651,
1174,-12858.743124548411,
1175,-12890.917432487355,-12599.036987304688
1176,-12564.082607026734,
1177,-12870.990194860911,
1178,-12879.13665101156,
1179,-12766.132372200145,
1180,-12993.222357071892,-12838.208679199219
1181,-12771.527185693642,
1182,-12671.601319770592,
1183,-13044.278015489523,
1184,-12799.122420294436,
1185,-12807.042663927023,-13249.094604492188
1186,-13107.27241013367,
1187,-12603.563030617775,
1188,-12844.84767318461,
1189,-13098.703853188223,
1190,-12805.40417268786,-12924.448486328125
1191,-12843.526655075868,
1192,-13106.848147353685,
1193,-12819.392199918713,
1194,-12878.66419233201,
1195,-13189.719088692196,-12936.045959472656
1196,-12809.555985820087,
1197,-12921.106868677745,
1198,-13204.915439848266,
1199,-12895.942275559972,
1200,-12760.412369039017,-12837.990417480469
1201,-13058.01843050036,
1202,-12941.831303061777,
1203,-12934.385098672326,
1204,-13015.599829524928,
1205,-13039.973672326589,-13108.997131347656
1206,-12962.266748329119,
1207,-12925.485537843208,
1208,-13036.836377799855,
1209,-12863.314599891619,
1210,-12931.808288927023,-13169.50341796875
1211,-13183.654257360911,
1212,-12543.900362400651,
1213,-12764.023104452674,
1214,-13123.487118406792,
1215,-12964.85754606214,-13098.468078613281
1216,-12920.974699692919,
1217,-13117.46872742052,
1218,-12977.8096267612,
1219,-13128.638231575145,
1220,-13207.89856168714,-12688.922607421875
1221,-12684.218450821892,
1222,-13042.98716921062,
1223,-13144.909207911849,
1224,-13027.080196667268,
1225,-13130.482523482659,-13194.407897949219
1226,-13069.747318686777,
1227,-13017.121460666547,
1228,-13165.659078079841,
1229,-13017.378866735911,
1230,-13144.339013954119,-13131.5302734375
1231,-13037.665428558526,
1232,-13070.914717304913,
1233,-13104.583894057081,
1234,-12692.334187590317,
1235,-13094.061754877168,-13324.934875488281
1236,-13121.271094878974,
1237,-12766.65336547146,
1238,-13192.661601336706,
1239,-13122.498283959538,
1240,-12841.03709244039,-13086.788513183594
1241,-13240.038052068281,
1242,-13045.069759302745,
1243,-12857.726173003974,
1244,-13234.63377212789,
1245,-13136.488738484466,-13167.931091308594
1246,-12931.87877077312,
1247,-13182.616092395232,
1248,-13299.678434338874,
1249,-12794.970663610911,
1250,-13124.838229317196,-13311.110961914062
1251,-13309.307357523483,
1252,-12971.21290191474,
1253,-13147.445826183164,
1254,-13351.319166591402,
1255,-12906.436325867053,-13149.387756347656
1256,-12971.617497967847,
1257,-13277.974214234104,
1258,-13005.211451183164,
1259,-13153.473807803468,
1260,-13320.248752483743,-12454.877807617188
1261,-12824.029003341762,
1262,-13142.565779669436,
1263,-13308.521128748194,
1264,-12872.448654263006,
1265,-13206.12299607117,-13060.340759277344
1266,-13146.4813888638,
1267,-13017.529889586343,
1268,-13348.710756864162,
1269,-13001.376586208453,
1270,-13028.105496974349,-13277.439331054688
1271,-13281.571723717485,
1272,-12801.509426932804,
1273,-13115.013050939306,
1274,-13362.354001083815,
1275,-12977.128268379696,-12779.616943359375
1276,-13165.553462563223,
1277,-13320.433740516619,
1278,-12983.611429732659,
1279,-13363.876563628974,
1280,-13108.217090408238,-12825.659729003906
1281,-12953.965594517702,
1282,-13343.014800848989,
1283,-13069.209362581287,
1284,-13106.605852601157,
1285,-13322.297891076589,-13003.373291015625
1286,-13081.992746342125,
1287,-13267.004623148483,
1288,-13352.404985549132,
1289,-12801.535427203757,
1290,-13184.231597723989,-13468.848754882812
1291,-13393.068506141619,
1292,-12959.978052745664,
1293,-13198.055060061417,
1294,-13472.435021902096,
1295,-12998.107743632587,-13196.43798828125
1296,-13156.271106168713,
1297,-13302.933497787211,
1298,-13253.41002077312,
1299,-13351.945510070447,
1300,-13465.726274611632,-12611.405639648438
1301,-12820.180376174132,
1302,-13079.773330247472,
1303,-13411.485820086706,
1304,-13165.150689803108,
1305,-13246.173991826228,-13033.930419921875
1306,-13298.969766076589,
1307,-13094.938391889451,
1308,-13199.888017070087,
1309,-13331.67955202312,
1310,-13211.842344427385,-12865.375427246094
1311,-12964.704812816113,
1312,-13410.99817106214,
1313,-13018.472486903902,
1314,-12979.349959356936,
1315,-13342.189125722543,-13424.478576660156
1316,-13259.138643650651,
1317,-13213.371646947255,
1318,-13310.947971233743,
1319,-13128.216260612355,
1320,-13125.88670181539,-13167.168029785156
1321,-13366.88078599169,
1322,-13300.930466492053,
1323,-12784.480903404985,
1324,-13277.40540326951,
1325,-13347.941807035766,-12997.601379394531
1326,-12969.523347182081,
1327,-13393.62005509393,
1328,-13284.899899521315,
1329,-13095.174234555636,
1330,-13393.25969788656,-13001.530700683594
1331,-13254.135990561777,
1332,-13178.670254922326,
1333,-13483.275650289017,
1334,-13128.791263999277,
1335,-13261.266070944725,-13230.977600097656
1336,-13470.712399521315,
1337,-12930.407593479047,
1338,-13371.284569183526,
1339,-13290.364811009755,
1340,-13132.90923049133,-13196.904541015625
1341,-13482.659495800217,
1342,-12926.522618993858,
1343,-13137.86022173049,
1344,-13415.397314170881,
1345,-13034.648764902457,-13195.130554199219
1346,-13157.79694273844,
1347,-13440.024041501083,
1348,-13311.864342485549,
1349,-13183.95310242052,
1350,-13512.012892882947,-13171.871704101562
1351,-13104.177277140534,
1352,-12952.483279895232,
1353,-13406.075438041908,
1354,-13434.000445944725,
1355,-13091.301119942196,-13416.176208496094
1356,-13356.975354497832,
1357,-13381.430901147038,
1358,-13230.147562545159,
1359,-13367.436376670881,
1360,-13260.693393244219,-13064.597839355469
1361,-13310.227228594653,
1362,-13561.991803648843,
1363,-12899.596707911849,
1364,-13190.222159501445,
1365,-13535.056093072615,-12929.591979980469
1366,-13035.558390534683,
1367,-13213.790586614885,
1368,-13394.885967982298,
1369,-13203.401615561777,
1370,-13402.318556945447,-13573.651550292969
1371,-13581.356998509755,
1372,-13069.907700731575,
1373,-13335.165264857298,
1374,-13646.066050623194,
1375,-13100.177186822615,-13411.270812988281
1376,-13206.243976923772,
1377,-13550.616758489885,
1378,-13433.162369039017,
1379,-13183.875688674132,
1380,-13601.304659275651,-13598.03173828125
1381,-13435.119620438945,
1382,-13347.171350027096,
1383,-13660.71388412211,
1384,-13092.063674132947,
1385,-13357.048602330202,-13317.884399414062
1386,-13575.518407920881,
1387,-13188.60923952312,
1388,-13455.494530121026,
1389,-13396.960570583453,
1390,-13331.617486678108,-13472.523864746094
1391,-13681.051938448338,
1392,-13085.85929597182,
1393,-13385.872725117413,
1394,-13585.666263999277,
1395,-12983.181872064668,-13153.553588867188
1396,-13357.548946667268,
1397,-13510.817072344653,
1398,-13253.808317151374,
1399,-13627.238608652457,
1400,-13366.442501354768,-13117.437683105469
1401,-13270.967440390174,
1402,-13575.126495890534,
1403,-13428.369507541547,
1404,-13311.182267205564,
1405,-13624.77641234646,-13092.099609375
1406,-13177.736497471098,
1407,-13405.891494309972,
1408,-13696.113546558887,
1409,-13089.40036804552,
1410,-13326.63190367594,-13394.784423828125
1411,-13618.438837834176,
1412,-13220.237694183526,
1413,-13410.405888728324,
1414,-13759.656018560332,
1415,-13110.273866510115,-13424.960815429688
1416,-13458.725015805636,
1417,-13733.158389405708,
1418,-13144.367898753613,
1419,-13386.431262418713,
1420,-13744.295232342847,-13227.645385742188
1421,-13446.611802294075,
1422,-13307.96282853143,
1423,-13720.871951770232,
1424,-13200.508314893425,
1425,-13379.062031475794,-13536.509033203125
1426,-13795.936410540102,
1427,-13254.980942919075,
1428,-13524.824850975434,
1429,-13589.598260251083,
1430,-13337.5469314487,-13480.157531738281
1431,-13749.756288385115,
1432,-13418.661539243136,
1433,-13436.363100614162,
1434,-13640.807334944004,
1435,-13401.358833092485,-13297.252502441406
1436,-13486.787357749277,
1437,-13532.040597904625,
1438,-13506.404494445447,
1439,-13595.797490290824,
1440,-13456.803208544075,-13194.578979492188
1441,-13725.747589640534,
1442,-13298.935089640534,
1443,-13121.395394915102,
1444,-13579.934225975434,
1445,-13600.735041094653,-13110.345947265625
1446,-13225.30274001987,
1447,-13684.070131864162,
1448,-13533.06145005419,
1449,-13412.337772082732,
1450,-13765.631237581287,-12992.821655273438
1451,-13402.802390037934,
1452,-13489.214188945087,
1453,-13812.788418984826,
1454,-13351.374469382225,
1455,-13446.403619490608,-13557.447265625
1456,-13851.665665643064,
1457,-13394.468405662934,
1458,-13640.753228865608,
1459,-13759.122499322615,
1460,-13273.404268650651,-13316.719421386719
1461,-13698.420040417268,
1462,-13567.963251896676,
1463,-13187.883111678108,
1464,-13634.338178513368,
1465,-13641.004589279262,-13118.640441894531
1466,-13458.73247267883,
1467,-13615.057972814306,
1468,-13526.5653732388,
1469,-13618.473384438223,
1470,-13653.925499006504,-13207.642211914062
1471,-13457.39061371026,
1472,-13619.902637283238,
1473,-13412.91203599169,
1474,-13403.87500564487,
1475,-13506.888575912211,-13392.500549316406
1476,-13448.460531069364,
1477,-13490.384980130058,
1478,-13407.978114839234,
1479,-13501.788610910404,
1480,-13460.011261515534,-13232.232299804688
1481,-13428.529833137645,
1482,-13405.54869829299,
1483,-13436.173506367413,
1484,-13448.870026869581,
1485,-13453.886284095015,-13227.549438476562
1486,-13519.784507089957,
1487,-13443.80671965318,
1488,-13361.554444770592,
1489,-13520.768063583815,
1490,-13457.60160765896,-13427.120300292969
1491,-13510.539926165102,
1492,-13470.072971233743,
1493,-13533.916263999277,
1494,-13557.550261921966,
1495,-13502.593287120664,-13448.436157226562
1496,-13555.89369016438,
1497,-13574.89654646857,
1498,-13498.40722091763,
1499,-13558.672112084538,
1500,-13466.354238168353,-13296.01611328125
1501,-13404.629583634392,
1502,-13530.157418488077,
1503,-13636.540518876445,
1504,-13230.996759844653,
1505,-13679.53912459357,-13410.808776855469
1506,-13599.967519418353,
1507,-13206.254769915102,
1508,-13769.030030708092,
1509,-13540.792697796243,
1510,-13406.985018515174,-13750.388549804688
1511,-13898.55578824964,
1512,-13545.647223852962,
1513,-13550.506107749277,
1514,-13882.975467395232,
1515,-13491.540377754696,-13482.423034667969
1516,-13643.204891844292,
1517,-13886.917703441113,
1518,-13383.775633354408,
1519,-13690.655820989885,
1520,-13803.112739342485,-12989.157470703125
1521,-13349.010533327311,
1522,-13718.35251648302,
1523,-13960.043555816474,
1524,-13377.40529601698,
1525,-13596.350388367053,-13351.115478515625
1526,-13827.76744829299,
1527,-13556.412109375,
1528,-13840.594754786849,
1529,-13787.110249954841,
1530,-13201.687116148843,-13507.410888671875
1531,-13745.49896134393,
1532,-13820.858906475794,
1533,-13415.745709898843,
1534,-13827.335277050217,
1535,-13692.23537414198,-13076.416809082031
1536,-13386.529121884032,
1537,-13742.662194048049,
1538,-13870.007981846098,
1539,-13542.60247132406,
1540,-13736.258354407515,-12270.651245117188
1541,-13721.54772737536,
1542,-13485.559479994581,
1543,-13839.262401779262,
1544,-13630.164536669075,
1545,-13547.085485910404,-13048.776550292969
1546,-13718.514795204119,
1547,-13592.788859284683,
1548,-13870.191090137283,
1549,-13097.354605084898,
1550,-13584.927294075145,-13270.817199707031
1551,-13792.2695876987,
1552,-13346.097989297326,
1553,-13834.691976381864,
1554,-13699.538774611632,
1555,-13303.848813448338,-13137.940490722656
1556,-13877.707968298411,
1557,-13633.80952515354,
1558,-13603.355999367775,
1559,-14047.615471459538,
1560,-13446.099129561055,-13322.966857910156
1561,-13681.559835621387,
1562,-13980.887362265174,
1563,-13387.282130599711,
1564,-13641.39842621026,
1565,-13721.816265128251,-13248.805541992188
1566,-13663.100704479768,
1567,-13896.464696983381,
1568,-13634.103430951951,
1569,-13701.604113981213,
1570,-13803.179422191113,-13134.932983398438
1571,-13596.38774611633,
1572,-13989.161460214957,
1573,-13212.7158203125,
1574,-13705.77838240607,
1575,-13900.803214188945,-12948.894653320312
1576,-13387.120636515534,
1577,-13863.206246613077,
1578,-13643.190796604047,
1579,-13384.743864026374,
1580,-13905.306104362355,-13252.862976074219
1581,-13633.757276237355,
1582,-13558.923049132947,
1583,-13978.532717666185,
1584,-13521.234979001083,
1585,-13736.576883128613,-13436.0546875
1586,-13931.728803513368,
1587,-13680.999559700145,
1588,-13787.198422823338,
1589,-13817.014891166908,
1590,-13836.60247696893,-13397.541564941406
1591,-13748.973356213874,
1592,-13751.729255102962,
1593,-13707.442986813583,
1594,-13727.242977781792,
1595,-13694.708402953396,-12952.616882324219
1596,-13748.626467666185,
1597,-13661.637599349711,
1598,-13748.691891708815,
1599,-13616.992667313945,
1600,-13644.81535630419,-13338.017150878906
1601,-13666.899301165102,
1602,-13602.871268740968,
1603,-13619.183001038657,
1604,-13652.852076183164,
1605,-13512.834187590317,-13245.928405761719
1606,-13652.035952176662,
1607,-13619.287210982659,
1608,-13635.444488348989,
1609,-13862.743542268787,
1610,-13254.845217666185,-13315.650634765625
1611,-13576.024188267702,
1612,-13643.025712382587,
1613,-13689.346120845375,
1614,-13683.342316203034,
1615,-13796.5614669888,-12912.086364746094
1616,-13668.399047145953,
1617,-13631.096188583815,
1618,-13728.831173229768,
1619,-13633.607218659683,
1620,-13773.004651372832,-13229.222106933594
1621,-13670.636967124277,
1622,-13717.08598830383,
1623,-13720.268278088874,
1624,-13745.918505012645,
1625,-13647.924528088874,-12921.285339355469
1626,-13624.426362671604,
1627,-13654.04212766438,
1628,-13645.036923094292,
1629,-13785.718123419436,
1630,-13664.447609962066,-13067.956115722656
1631,-13599.928185964596,
1632,-13778.878285314306,
1633,-13565.418696938223,
1634,-13719.642199918713,
1635,-13641.497245303468,-12951.713989257812
1636,-13686.174573247832,
1637,-13690.398330247472,
1638,-13807.57713150289,
1639,-13554.871500180636,
1640,-13642.983675036126,-13336.883056640625
1641,-14052.278664649566,
1642,-13633.316265128251,
1643,-13655.131271450506,
1644,-13928.957607026734,
1645,-13372.740494039017,-13364.903503417969
1646,-13861.341565435332,
1647,-14122.27721956286,
1648,-13437.628245800217,
1649,-13875.462207595738,
1650,-13877.139219427385,-12720.453186035156
1651,-13803.208493271315,
1652,-13917.075895276374,
1653,-13497.729853459176,
1654,-14044.989613439306,
1655,-13783.586163294798,-13397.08251953125
1656,-13822.3466796875,
1657,-14082.41016753974,
1658,-13578.510042223626,
1659,-14038.188798320087,
1660,-14015.470099123917,-13168.549621582031
1661,-13649.63670181539,
1662,-14073.952537933526,
1663,-14060.110983787934,
1664,-13666.182334944004,
1665,-14181.248837156792,-13069.30419921875
1666,-13789.176012689668,
1667,-13692.01854339776,
1668,-14157.057143018425,
1669,-13650.86809632406,
1670,-13635.869755915824,-13104.899841308594
1671,-14101.836643108743,
1672,-13836.68932329299,
1673,-13562.735131412572,
1674,-14105.613309474349,
1675,-13912.588150289017,-13438.662109375
1676,-13749.164886651011,
1677,-14029.815802248917,
1678,-14020.221984510477,
1679,-13739.65528472724,
1680,-13950.816513502528,-13169.162048339844
1681,-13912.695052835983,
1682,-13869.806296287934,
1683,-14058.053801255419,
1684,-13760.817269915102,
1685,-13836.617068957732,-13196.797119140625
1686,-13793.367723762645,
1687,-13875.373656520953,
1688,-13950.11900514812,
1689,-13885.494174494219,
1690,-13799.747866239162,-13464.293518066406
1691,-13921.944217395232,
1692,-13813.116126264451,
1693,-13792.707426390896,
1694,-13871.791681719653,
1695,-13756.254352194725,-13148.644165039062
1696,-13893.699546152457,
1697,-13790.98151869581,
1698,-13686.006632722183,
1699,-13754.253477239885,
1700,-13745.139309745304,-13187.570861816406
1701,-13693.63273911669,
1702,-13822.320272985911,
1703,-13815.2020919888,
1704,-13783.07617751987,
1705,-13815.657113665102,-12895.166564941406
1706,-13873.576312996749,
1707,-13753.618355988077,
1708,-13811.288842350072,
1709,-13842.650159185332,
1710,-13917.804258489885,-13382.636596679688
1711,-13853.647873013006,
1712,-13899.337360007225,
1713,-13988.624316970738,
1714,-13717.888784772398,
1715,-13975.245207505419,-12992.0400390625
1716,-13634.451950867053,
1717,-13795.805167313945,
1718,-13940.75092575867,
1719,-13793.425690932081,
1720,-13839.313374954841,-12875.755493164062
1721,-13791.484792720375,
1722,-13756.816716717847,
1723,-13771.047224981936,
1724,-13783.93552994039,
1725,-13816.259477736632,-13093.017700195312
1726,-13910.434203395953,
1727,-13822.131373058164,
1728,-13836.330360368496,
1729,-13842.87495484104,
1730,-13749.903495303468,-12989.591979980469
1731,-13777.286307803468,
1732,-13966.254617503613,
1733,-13853.6581466763,
1734,-13931.451403314668,
1735,-13870.521140037934,-13338.451232910156
1736,-13878.344071757587,
1737,-13931.524668081647,
1738,-13786.778771902096,
1739,-13927.831839324423,
1740,-14079.866052881142,-12444.792053222656
1741,-13551.637548545881,
1742,-13985.611988574783,
1743,-13780.694725433526,
1744,-13936.69543668714,
1745,-13973.77239319906,-13216.161804199219
1746,-13899.672134664017,
1747,-13896.317772308526,
1748,-13867.016833002168,
1749,-13696.611892611994,
1750,-14033.144423997472,-12890.279724121094
1751,-13910.02433503432,
1752,-13352.962484194364,
1753,-14085.455478910766,
1754,-13999.776451860549,
1755,-13830.241543984826,-13260.117370605469
1756,-14224.16984284682,
1757,-13734.97257722182,
1758,-14060.399188267702,
1759,-13942.19530121026,
1760,-13519.986548274928,-13629.242797851562
1761,-13961.713246251806,
1762,-13943.76664672146,
1763,-13879.139682306719,
1764,-14010.853752709538,
1765,-14014.022929461706,-12911.903503417969
1766,-13850.975772218208,
1767,-14152.079395095738,
1768,-14041.721933706647,
1769,-13647.714036533598,
1770,-14255.684384031792,-13150.543273925781
1771,-13750.015404850072,
1772,-13544.817992458453,
1773,-14035.760358336343,
1774,-13974.989432803468,
1775,-13708.9160720737,-12983.931640625
1776,-14200.79309858201,
1777,-13957.222024024566,
1778,-13840.87791275289,
1779,-14316.194860910404,
1780,-14153.645795700868,-13118.338562011719
1781,-13778.29301955383,
1782,-14307.928146450506,
1783,-13952.272094020953,
1784,-13770.989935196892,
1785,-14252.146693235189,-13111.014282226562
1786,-13972.654268650651,
1787,-13753.45407898302,
1788,-14113.917302655347,
1789,-14044.243632586706,
1790,-13904.249774205202,-12896.486511230469
1791,-14122.429314938583,
1792,-13880.378652230853,
1793,-14057.20792878432,
1794,-13889.190723220738,
1795,-13821.022833498917,-13135.724670410156
1796,-14069.017611994219,
1797,-13797.32115358562,
1798,-13836.437460485911,
1799,-13880.918646134392,
1800,-13876.820041546243,-12737.131530761719
1801,-13819.677734375,
1802,-13966.401463150289,
1803,-13838.509460802023,
1804,-13965.238512689668,
1805,-13936.113597362717,-13217.023620605469
1806,-14116.412989974711,
1807,-13892.125468524206,
1808,-13844.722441744942,
1809,-13956.577346007947,
1810,-13923.699009889811,-13000.614013671875
1811,-13991.655612129696,
1812,-14055.014552474711,
1813,-13922.371539694725,
1814,-14164.500750767702,
1815,-13936.142786985189,-13489.743286132812
1816,-14050.069527863077,
1817,-14066.550391753974,
1818,-14081.045317015896,
1819,-14018.47467711344,
1820,-14045.126795068642,-13033.556518554688
1821,-13946.227014089596,
1822,-13972.960124638728,
1823,-14092.74791139812,
1824,-13881.594878973989,
1825,-13943.88190932081,-12991.062866210938
1826,-13808.524205202311,
1827,-13953.334402095375,
1828,-13978.30579953938,
1829,-14027.025305951951,
1830,-13995.647726246387,-13489.150451660156
1831,-14049.488919120304,
1832,-13984.588201092847,
1833,-13993.167720375723,
1834,-13837.345223311055,
1835,-13876.10252777276,-13494.291198730469
1836,-13972.872420294436,
1837,-13985.117926977962,
1838,-14067.052023121387,
1839,-14138.07036330383,
1840,-14010.388282378974,-13168.333618164062
1841,-14032.533231349349,
1842,-14070.705416817196,
1843,-14136.549691790102,
1844,-14013.637345330564,
1845,-13927.804851201228,-13211.520629882812
1846,-13972.555415688223,
1847,-14035.305048771676,
1848,-14058.975038385115,
1849,-14022.593050036126,
1850,-14026.303372245304,-13428.832641601562
1851,-14136.505752122472,
1852,-14034.281430635838,
1853,-14098.126253161126,
1854,-14169.92390150831,
1855,-14048.593654037211,-13355.704467773438
1856,-14120.252963556719,
1857,-14053.081918352602,
1858,-14080.673613619942,
1859,-14071.021952899206,
1860,-13960.765218569364,-13201.34228515625
1861,-14029.888976697977,
1862,-14155.002195854408,
1863,-13840.863732839596,
1864,-14204.152721956287,
1865,-13812.182521224711,-13420.033813476562
1866,-14066.272432713151,
1867,-14050.320701996026,
1868,-14030.542472001445,
1869,-14098.562866916547,
1870,-14127.527050216762,-13200.677124023438
1871,-14023.172326589596,
1872,-14070.134647082732,
1873,-14115.817196531792,
1874,-14031.262514676662,
1875,-14078.57219788656,-13160.642150878906
1876,-14116.530781475794,
1877,-13964.950906566113,
1878,-14057.73331940932,
1879,-14135.428417404262,
1880,-13947.751732975072,-13522.198791503906
1881,-14006.945600388368,
1882,-14192.651513954119,
1883,-14087.005695673772,
1884,-14157.461044752528,
1885,-14086.367797145953,-13286.116760253906
1886,-14091.591164649566,
1887,-14077.47751648302,
1888,-14041.56654172688,
1889,-14099.407807984104,
1890,-14160.392391844292,-13306.433532714844
1891,-14077.131107749277,
1892,-14136.021168262283,
1893,-14062.44629470737,
1894,-13964.70707640896,
1895,-14012.778427565028,-13433.494812011719
1896,-14238.950737220015,
1897,-14217.91516324964,
1898,-14069.29694273844,
1899,-14231.196949512283,
1900,-14121.142668442919,-13515.448974609375
1901,-14177.630413430275,
1902,-14039.51857726698,
1903,-14062.151209131142,
1904,-14118.71302610188,
1905,-14121.64056290643,-13219.169067382812
1906,-14148.38481078396,
1907,-13868.979136560694,
1908,-14001.552023121387,
1909,-14116.029906520953,
1910,-14082.460666546243,-13414.348754882812
1911,-14256.483957279625,
1912,-14059.415140670159,
1913,-14147.4608810513,
1914,-14157.767007993136,
1915,-14146.412973040102,-13142.898132324219
1916,-14085.874695177023,
1917,-14137.1680251987,
1918,-14160.238698970375,
1919,-14089.548980536489,
1920,-13995.606704976517,-13104.608032226562
1921,-14044.290925307081,
1922,-14042.628544978324,
1923,-13973.812110503974,
1924,-14003.831461118136,
1925,-13976.090724349711,-12979.885864257812
1926,-14030.429202041185,
1927,-14163.741843162934,
1928,-14048.093953215317,
1929,-14140.087608381504,
1930,-14064.34187590318,-13210.340881347656
1931,-14058.42775130961,
1932,-14060.888818641619,
1933,-14064.97358765354,
1934,-14152.049076499277,
1935,-14083.85148911669,-12966.077331542969
1936,-14106.586654398483,
1937,-14044.595590227602,
1938,-14013.514744400289,
1939,-14062.564362807081,
1940,-14180.102657604768,-13171.712524414062
1941,-13933.547744309972,
1942,-13981.618491464957,
1943,-14043.72467146857,
1944,-14219.623526688945,
1945,-14125.204191880419,-13510.561828613281
1946,-14269.915411623917,
1947,-14213.846414378613,
1948,-14103.5283203125,
1949,-14151.971199873555,
1950,-14205.700088059972,-13296.590209960938
1951,-14118.011131683526,
1952,-14157.830964369581,
1953,-14245.189786172326,
1954,-14100.977657604768,
1955,-14156.197022895592,-13079.555236816406
1956,-14027.160506231936,
1957,-14041.343225027096,
1958,-13973.526745393787,
1959,-14005.313262057442,
1960,-14086.093998374277,-13622.105102539062
1961,-14248.506152908238,
1962,-14144.980880825506,
1963,-14101.133890670159,
1964,-14034.101048816836,
1965,-14057.706760296243,-13468.701599121094
1966,-14120.048534591762,
1967,-14142.370320402817,
1968,-14094.66218840318,
1969,-14142.626315254696,
1970,-14147.265743542268,-13613.039428710938
1971,-14216.896998058164,
1972,-14151.03723356214,
1973,-14219.69153608201,
1974,-14100.08598265896,
1975,-14301.156628206287,-13127.295654296875
1976,-13987.378031295159,
1977,-14203.538735097543,
1978,-14025.450601743136,
1979,-14180.498193641619,
1980,-14139.573620393787,-13512.585571289062
